Algorithm,Allocation,Processes,MessageSize,Latency
BinaryTree,node,12,16384,19.97
BinaryTree,node,12,32768,30.61
BinaryTree,node,12,65536,52.19
BinaryTree,node,12,131072,96.04
BinaryTree,node,12,262144,172.35
BinaryTree,node,12,524288,332.24
BinaryTree,node,12,1048576,631.06
BinaryTree,node,14,1,2.04
BinaryTree,node,14,2,1.99
BinaryTree,node,14,4,1.99
BinaryTree,node,14,8,1.97
BinaryTree,node,14,16,2.00
BinaryTree,node,14,32,2.11
BinaryTree,node,14,64,2.43
BinaryTree,node,14,128,2.72
BinaryTree,node,14,256,2.84
BinaryTree,node,14,512,2.85
BinaryTree,node,14,1024,3.45
BinaryTree,node,14,2048,4.66
BinaryTree,node,14,4096,6.85
BinaryTree,node,14,8192,10.03
BinaryTree,node,14,16384,20.67
BinaryTree,node,14,32768,32.26
BinaryTree,node,14,65536,55.34
BinaryTree,node,14,131072,104.11
BinaryTree,node,14,262144,194.53
BinaryTree,node,14,524288,379.43
BinaryTree,node,14,1048576,682.96
BinaryTree,node,16,1,1.96
BinaryTree,node,16,2,1.93
BinaryTree,node,16,4,1.95
BinaryTree,node,16,8,1.91
BinaryTree,node,16,16,1.93
BinaryTree,node,16,32,2.26
BinaryTree,node,16,64,2.57
BinaryTree,node,16,128,2.71
BinaryTree,node,16,256,3.03
BinaryTree,node,16,512,3.08
BinaryTree,node,16,1024,3.68
BinaryTree,node,16,2048,5.13
BinaryTree,node,16,4096,7.45
BinaryTree,node,16,8192,11.03
BinaryTree,node,16,16384,22.07
BinaryTree,node,16,32768,33.35
BinaryTree,node,16,65536,57.65
BinaryTree,node,16,131072,107.52
BinaryTree,node,16,262144,194.06
BinaryTree,node,16,524288,368.01
BinaryTree,node,16,1048576,692.91
BinaryTree,node,20,1,2.33
BinaryTree,node,20,2,2.22
BinaryTree,node,20,4,2.22
BinaryTree,node,20,8,2.20
BinaryTree,node,20,16,2.22
BinaryTree,node,20,32,2.42
BinaryTree,node,20,64,3.20
BinaryTree,node,20,128,2.99
BinaryTree,node,20,256,3.19
BinaryTree,node,20,512,3.38
BinaryTree,node,20,1024,4.06
BinaryTree,node,20,2048,5.40
BinaryTree,node,20,4096,7.84
BinaryTree,node,20,8192,11.46
BinaryTree,node,20,16384,23.69
BinaryTree,node,20,32768,35.74
BinaryTree,node,20,65536,62.61
BinaryTree,node,20,131072,113.28
BinaryTree,node,20,262144,213.84
BinaryTree,node,20,524288,413.92
BinaryTree,node,20,1048576,755.77
BinaryTree,node,24,1,2.05
BinaryTree,node,24,2,2.02
BinaryTree,node,24,4,2.01
BinaryTree,node,24,8,2.01
BinaryTree,node,24,16,2.00
