Algorithm,Allocation,Processes,MessageSize,Latency
Default,socket,38,2,3.32
Default,socket,38,4,3.31
Default,socket,38,8,3.63
Default,socket,38,16,3.34
Default,socket,38,32,3.64
Default,socket,38,64,3.69
Default,socket,38,128,4.48
Default,socket,38,256,4.66
Default,socket,38,512,4.91
Default,socket,38,1024,5.60
Default,socket,38,2048,7.20
Default,socket,38,4096,10.18
Default,socket,38,8192,14.30
Default,socket,38,16384,24.73
Default,socket,38,32768,39.33
Default,socket,38,65536,72.08
Default,socket,38,131072,158.13
Default,socket,38,262144,315.87
Default,socket,38,524288,617.19
Default,socket,38,1048576,983.86
Default,socket,40,1,3.20
Default,socket,40,2,3.14
Default,socket,40,4,3.28
Default,socket,40,8,3.55
Default,socket,40,16,3.16
Default,socket,40,32,3.51
Default,socket,40,64,3.65
Default,socket,40,128,4.46
Default,socket,40,256,4.63
Default,socket,40,512,4.86
Default,socket,40,1024,5.53
Default,socket,40,2048,7.06
Default,socket,40,4096,9.84
Default,socket,40,8192,14.25
Default,socket,40,16384,25.17
Default,socket,40,32768,40.10
Default,socket,40,65536,73.37
Default,socket,40,131072,161.17
Default,socket,40,262144,318.63
Default,socket,40,524288,635.62
Default,socket,40,1048576,1089.06
Default,socket,42,1,3.16
Default,socket,42,2,3.09
Default,socket,42,4,3.24
Default,socket,42,8,3.37
Default,socket,42,16,3.20
Default,socket,42,32,3.39
Default,socket,42,64,3.60
Default,socket,42,128,4.36
Default,socket,42,256,4.55
Default,socket,42,512,4.75
Default,socket,42,1024,5.52
Default,socket,42,2048,6.94
Default,socket,42,4096,9.76
Default,socket,42,8192,14.25
Default,socket,42,16384,24.99
Default,socket,42,32768,40.15
Default,socket,42,65536,74.06
Default,socket,42,131072,159.93
Default,socket,42,262144,320.27
Default,socket,42,524288,638.08
Default,socket,42,1048576,1062.02
Default,socket,44,1,3.01
Default,socket,44,2,3.04
Default,socket,44,4,2.95
Default,socket,44,8,3.27
Default,socket,44,16,2.94
