Algorithm,Allocation,Processes,MessageSize,Latency
Chain,core,22,16,2.24
Chain,core,22,32,2.63
Chain,core,22,64,2.60
Chain,core,22,128,3.80
Chain,core,22,256,3.37
Chain,core,22,512,3.61
Chain,core,22,1024,4.38
Chain,core,22,2048,5.38
Chain,core,22,4096,7.59
Chain,core,22,8192,11.10
Chain,core,22,16384,25.00
Chain,core,22,32768,38.45
Chain,core,22,65536,63.74
Chain,core,22,131072,114.79
Chain,core,22,262144,220.15
Chain,core,22,524288,436.96
Chain,core,22,1048576,829.21
Chain,core,23,1,2.27
Chain,core,23,2,2.27
Chain,core,23,4,2.27
Chain,core,23,8,2.27
Chain,core,23,16,2.28
Chain,core,23,32,2.62
Chain,core,23,64,2.62
Chain,core,23,128,3.73
Chain,core,23,256,3.58
Chain,core,23,512,3.70
Chain,core,23,1024,4.48
Chain,core,23,2048,5.47
Chain,core,23,4096,7.79
Chain,core,23,8192,11.47
Chain,core,23,16384,25.45
Chain,core,23,32768,38.56
Chain,core,23,65536,66.27
Chain,core,23,131072,120.00
Chain,core,23,262144,235.14
Chain,core,23,524288,459.67
Chain,core,23,1048576,847.67
Chain,core,24,1,2.43
Chain,core,24,2,2.28
Chain,core,24,4,2.25
Chain,core,24,8,2.23
Chain,core,24,16,2.26
Chain,core,24,32,2.67
Chain,core,24,64,2.73
Chain,core,24,128,3.61
Chain,core,24,256,3.64
Chain,core,24,512,3.89
Chain,core,24,1024,4.73
Chain,core,24,2048,5.74
Chain,core,24,4096,8.16
Chain,core,24,8192,11.94
Chain,core,24,16384,26.42
Chain,core,24,32768,41.08
Chain,core,24,65536,68.41
Chain,core,24,131072,123.68
Chain,core,24,262144,236.08
Chain,core,24,524288,467.74
Chain,core,24,1048576,897.20
Chain,core,25,1,2.26
Chain,core,25,2,2.15
Chain,core,25,4,2.15
Chain,core,25,8,2.14
Chain,core,25,16,2.15
Chain,core,25,32,3.16
Chain,core,25,64,2.63
Chain,core,25,128,3.34
Chain,core,25,256,3.43
Chain,core,25,512,3.65
Chain,core,25,1024,4.50
Chain,core,25,2048,5.54
Chain,core,25,4096,8.21
Chain,core,25,8192,12.18
Chain,core,25,16384,26.88
Chain,core,25,32768,41.22
Chain,core,25,65536,68.35
Chain,core,25,131072,125.70
Chain,core,25,262144,243.29
Chain,core,25,524288,471.53
Chain,core,25,1048576,919.02
Chain,core,26,1,2.26
Chain,core,26,2,2.21
Chain,core,26,4,2.23
Chain,core,26,8,2.22
Chain,core,26,16,2.20
Chain,core,26,32,3.13
Chain,core,26,64,2.68
Chain,core,26,128,3.34
Chain,core,26,256,3.44
Chain,core,26,512,3.69
Chain,core,26,1024,4.45
Chain,core,26,2048,5.64
Chain,core,26,4096,8.22
Chain,core,26,8192,12.30
Chain,core,26,16384,28.01
Chain,core,26,32768,42.60
Chain,core,26,65536,70.43
Chain,core,26,131072,131.23
Chain,core,26,262144,250.99
Chain,core,26,524288,490.86
Chain,core,26,1048576,965.08
Chain,core,27,1,2.17
Chain,core,27,2,2.10
Chain,core,27,4,2.13
Chain,core,27,8,2.10
Chain,core,27,16,2.13
Chain,core,27,32,2.99
Chain,core,27,64,2.56
Chain,core,27,128,3.26
Chain,core,27,256,3.39
Chain,core,27,512,3.61
Chain,core,27,1024,4.46
Chain,core,27,2048,5.60
Chain,core,27,4096,8.38
Chain,core,27,8192,12.61
Chain,core,27,16384,28.88
Chain,core,27,32768,45.22
Chain,core,27,65536,74.78
Chain,core,27,131072,136.91
Chain,core,27,262144,260.76
Chain,core,27,524288,501.40
Chain,core,27,1048576,966.24
Chain,core,28,1,2.07
Chain,core,28,2,2.08
Chain,core,28,4,2.04
Chain,core,28,8,2.04
Chain,core,28,16,2.04
Chain,core,28,32,3.02
Chain,core,28,64,2.52
Chain,core,28,128,3.25
Chain,core,28,256,3.45
Chain,core,28,512,3.69
Chain,core,28,1024,4.56
Chain,core,28,2048,5.84
Chain,core,28,4096,8.58
Chain,core,28,8192,13.10
Chain,core,28,16384,28.78
Chain,core,28,32768,44.45
Chain,core,28,65536,73.56
Chain,core,28,131072,136.43
Chain,core,28,262144,260.12
Chain,core,28,524288,508.27
Chain,core,28,1048576,983.19
Chain,core,29,1,2.15
Chain,core,29,2,2.13
Chain,core,29,4,2.13
Chain,core,29,8,2.13
Chain,core,29,16,2.53
Chain,core,29,32,2.63
Chain,core,29,64,2.68
Chain,core,29,128,3.51
Chain,core,29,256,3.69
Chain,core,29,512,3.93
Chain,core,29,1024,4.81
Chain,core,29,2048,6.14
Chain,core,29,4096,8.95
Chain,core,29,8192,13.48
Chain,core,29,16384,29.68
Chain,core,29,32768,45.53
Chain,core,29,65536,75.44
Chain,core,29,131072,143.34
Chain,core,29,262144,272.77
Chain,core,29,524288,530.65
Chain,core,29,1048576,1015.91
Chain,core,30,1,2.16
Chain,core,30,2,2.15
Chain,core,30,4,2.17
Chain,core,30,8,2.14
Chain,core,30,16,2.67
Chain,core,30,32,2.64
Chain,core,30,64,2.64
Chain,core,30,128,3.46
Chain,core,30,256,3.61
Chain,core,30,512,3.83
Chain,core,30,1024,4.74
Chain,core,30,2048,6.12
Chain,core,30,4096,9.18
Chain,core,30,8192,13.84
Chain,core,30,16384,30.10
Chain,core,30,32768,45.87
Chain,core,30,65536,77.24
Chain,core,30,131072,140.76
Chain,core,30,262144,273.22
Chain,core,30,524288,540.78
Chain,core,30,1048576,1025.70
Chain,core,31,1,2.18
Chain,core,31,2,2.21
Chain,core,31,4,2.18
Chain,core,31,8,2.17
Chain,core,31,16,2.85
Chain,core,31,32,2.66
Chain,core,31,64,2.71
Chain,core,31,128,3.21
Chain,core,31,256,3.48
Chain,core,31,512,3.67
Chain,core,31,1024,4.50
Chain,core,31,2048,5.93
Chain,core,31,4096,9.03
Chain,core,31,8192,13.67
Chain,core,31,16384,29.09
Chain,core,31,32768,43.44
Chain,core,31,65536,71.95
Chain,core,31,131072,128.52
Chain,core,31,262144,245.53
Chain,core,31,524288,471.05
Chain,core,31,1048576,918.05
Chain,core,32,1,2.56
Chain,core,32,2,2.53
Chain,core,32,4,2.56
Chain,core,32,8,2.55
