Algorithm,Allocation,Processes,MessageSize,Latency
Linear,core,31,512,6.83
Linear,core,31,1024,10.50
Linear,core,31,2048,17.49
Linear,core,31,4096,31.41
Linear,core,31,8192,57.47
Linear,core,31,16384,55.79
Linear,core,31,32768,40.72
Linear,core,31,65536,58.24
Linear,core,31,131072,117.84
Linear,core,31,262144,135.97
Linear,core,31,524288,236.61
Linear,core,31,1048576,403.37
Linear,core,32,1,1.93
Linear,core,32,2,2.09
Linear,core,32,4,2.12
Linear,core,32,8,2.60
Linear,core,32,16,2.75
Linear,core,32,32,3.90
Linear,core,32,64,4.14
Linear,core,32,128,4.63
Linear,core,32,256,5.78
Linear,core,32,512,9.15
Linear,core,32,1024,11.70
Linear,core,32,2048,14.70
Linear,core,32,4096,20.15
Linear,core,32,8192,61.18
Linear,core,32,16384,19.58
Linear,core,32,32768,40.83
Linear,core,32,65536,89.92
Linear,core,32,131072,99.62
Linear,core,32,262144,152.54
Linear,core,32,524288,228.43
Linear,core,32,1048576,441.19
Linear,core,33,1,4.14
Linear,core,33,2,4.27
Linear,core,33,4,4.32
Linear,core,33,8,5.08
Linear,core,33,16,5.06
Linear,core,33,32,5.52
Linear,core,33,64,6.18
Linear,core,33,128,6.86
Linear,core,33,256,8.26
Linear,core,33,512,10.22
Linear,core,33,1024,12.93
Linear,core,33,2048,15.85
Linear,core,33,4096,21.30
Linear,core,33,8192,62.37
Linear,core,33,16384,22.08
Linear,core,33,32768,43.62
Linear,core,33,65536,60.61
Linear,core,33,131072,127.82
Linear,core,33,262144,163.43
Linear,core,33,524288,278.42
Linear,core,33,1048576,470.23
Linear,core,34,1,4.12
Linear,core,34,2,4.19
Linear,core,34,4,4.21
Linear,core,34,8,5.39
Linear,core,34,16,4.94
Linear,core,34,32,5.43
Linear,core,34,64,6.04
Linear,core,34,128,6.82
Linear,core,34,256,8.11
Linear,core,34,512,10.33
Linear,core,34,1024,13.00
Linear,core,34,2048,16.30
Linear,core,34,4096,22.15
Linear,core,34,8192,61.58
Linear,core,34,16384,22.09
Linear,core,34,32768,43.68
Linear,core,34,65536,91.58
Linear,core,34,131072,155.59
Linear,core,34,262144,205.59
Linear,core,34,524288,314.36
Linear,core,34,1048576,524.79
Linear,core,35,1,3.89
Linear,core,35,2,3.99
Linear,core,35,4,4.03
